Usuario,Latitud,Longitud
Regine Estevez,38.07728871,-3.276892492
Regine Franey,37.77661,-3.78156
Regine Phillpotts,38.01329741,-2.899929475
Reid Koppen,37.70372477,-3.785682104
Reidar Wolland,37.86903273,-3.854383146
Reider Petyankin,37.75059528,-2.800922406
Reiko Loreit,37.98307338,-3.54718472
Reiko Warrilow,37.88979724,-2.713168539
Reina Godmar,38.03697826,-3.860960872
Reinald McWilliams,38.09783325,-3.160751669
Reinaldos Beckinsall,37.70491557,-3.46055158
Reinaldos Itscovitz,37.78345804,-2.677844824
Reinaldos Kesten,37.81775929,-2.688618455
Reinaldos Melior,37.71151516,-3.264232146
Reine Govenlock,38.06035241,-3.912330254
Reinhard Boerder,37.91494151,-2.891196524
Reinhold Durman,38.03582378,-3.235004256
Rem Coad,37.9702098,-3.522423625
Rem Kitter,37.89198918,-3.177010432
Remy Enderby,38.02147306,-2.984123164
Remy Gumly,37.82450064,-2.651963893
Rena Pritty,37.79564409,-3.397919856
Renado Crudge,37.98205101,-3.336167227
Renado Duckit,38.13834128,-2.707682265
Renae Cato,38.06975083,-3.836845108
Renae Hayller,38.10364946,-2.691546339
Renae Pardy,37.87028261,-3.834904033
Renaldo Lippini,37.93640189,-3.162602946
Renard Hyam,38.13861658,-3.896707023
Renard Merrgen,38.1219604,-3.314946763
Renata Byford,37.99568815,-2.661930523
Renata Halsworth,37.70622479,-2.746080684
Renata Vasentsov,38.10662049,-2.705916938
Renato Cullingworth,38.07891812,-2.927582691
Renato Durtnall,38.08421619,-3.82795016
Renault Franzelini,38.0066406,-3.580746496
Renault Sydenham,37.93670217,-3.61579544
Rene Fairbard,37.93573547,-2.728042329
Renee Searston,38.04665316,-3.392711723
Renelle Oppie,37.87404733,-3.385941135
Rennie Bassom,38.01832974,-3.746119368
Reta Gerty,37.79020556,-3.12108756
Reube Titford,37.78581203,-3.54679834
Revkah Simmance,38.00638467,-3.878393568
Rex Carnson,38.02764106,-3.748840832
Rex Duchesne,37.85788443,-3.119923241
Rex Le Grys,37.93815026,-3.599594775
Rey Arnaudot,37.9373265,-3.63802703
Rey Dauncey,37.74959978,-3.687239424
Reynard Lie,37.99832064,-3.437830825
Reynold Clayhill,38.05875574,-3.619459974
Reynold Strain,38.09637042,-3.159872917
Reynolds Sibyllina,37.72559905,-2.70047175
Rhea Cowen,38.04532591,-2.768365127
Rheba Longmuir,38.008619,-3.616280005
Rhett Churchouse,38.11458627,-3.799143642
Rhetta Backman,37.77620856,-3.52718886
Rhetta Euston,37.87545269,-3.042140034
Rhiamon Spence,37.72264232,-3.585190202
Rhianon McCaughey,37.83177278,-2.665530638
Rhianon Noton,38.07794203,-2.794736163
Rhianon Overpool,38.10873382,-3.878157307
Rhodia Fidgin,37.98463031,-3.517436732
Rhodia Islep,38.03681144,-2.880904776
Rhodia Lacotte,38.12233649,-3.21793669
Rhodia Liveley,37.81520674,-3.18107221
Rhodie Merali,37.88366681,-3.238274025
Rhody Everingham,37.895385,-2.677501058
Rhody Hellyer,37.84616166,-3.360351921
Rhonda Pikhno,37.90653064,-3.103213396
Rhys Saenz,37.73476822,-3.311512245
Rhys Stede,37.72364964,-3.60530786
Riane Colt,38.13613411,-3.125248253
Riannon Checklin,37.80925802,-2.983408469
Rianon Glusby,37.97207788,-3.430248251
Rianon Maving,37.83753915,-3.039173799
Ric Betjeman,37.98226295,-3.135167207
Ric Chieco,38.09516034,-3.469043869
Ric Frankish,37.89666783,-2.709610896
Ric Ratie,38.0024216,-2.840512904
Ric Skayman,37.76261069,-2.771357043
Rica Bernini,37.94306129,-3.027905428
Rica Giveen,38.11729318,-3.015607414
Rica Knudsen,37.8756614,-2.866154766
Ricardo Almond,37.70982516,-3.240128483
Riccardo Omand,37.81545548,-2.975332214
Rice Hodinton,37.87969324,-3.465042129
Rice Side,38.14869549,-3.21425779
Rich Fardy,37.90660602,-3.87178576
Rich Plume,38.00377624,-3.403717753
Richardo Alesin,37.81438851,-3.7521606
Richart Simkins,37.74662466,-2.948186651
Richie Muldrew,37.91354604,-3.208611035
Richmound Dowtry,37.88231756,-2.864360555
Richmound Dunabie,37.88857789,-2.90510702
Richmound Martschke,38.11734911,-3.351112323
Richmound McEnhill,37.86105737,-2.950718584
Richmound Tunnadine,37.79627601,-3.761185899
Richy Grainge,37.95440845,-2.674508129
Rick Lockner,38.08414069,-3.112434044
Rick Loker,38.03393258,-3.503912529
Ricki Fasey,37.90931842,-3.076986833
Ricki Geleman,37.70494719,-3.160242537
Ricki Leas,37.90219526,-2.691925267
Ricki Skough,38.09946423,-2.816031595
Rickie Boyer,38.07713401,-3.006119839
Ricky Fort,37.74707468,-3.637075814
Ricky Mutton,37.9547799,-3.139652704
Ricky Sansam,38.07303129,-3.303724775
Ricoriki Dunseath,37.72974253,-3.903689922
Riki Golt,37.98928668,-2.677849477
Rikki Hubbis,38.02614959,-3.295156156
Riley Tripet,37.98272553,-3.203610044
Rina Livingston,37.80173033,-3.819299713
Rinaldo Baldwin,37.76133559,-3.625871245
Rinaldo Flatte,37.8563803,-2.716809931
Rinaldo Ritchings,37.80655195,-2.744194059
Ringo Iverson,38.02207083,-3.320629226
Ringo Meigh,38.0556339,-3.338553435
Ringo Simons,37.90359997,-2.804191435
Riobard Ainscow,37.95060832,-2.65178822
Riobard McArthur,38.03812144,-3.569951289
Riordan Gall,38.04165931,-3.128071848
Riordan Matyushenko,38.01239251,-2.911588165
Risa Addionizio,37.90808271,-2.890306314
Risa Bisseker,37.86940748,-3.310956098
Rita Dwine,38.1417928,-3.880211091
Rivy Jaskiewicz,37.79017383,-3.907432052
Roana Mustarde,37.95784197,-3.813266826
Roanna Lebourn,37.93900985,-2.662145819
Roarke Lampert,37.9652472,-2.923993049
Roarke Landers,38.10949706,-3.341435234
Robb Errey,38.0224898,-3.906235301
Robb Ollenbuttel,37.73232214,-3.768928506
Robb Threadgill,37.99865049,-3.461278257
Robbi Lippitt,38.08227711,-3.698270109
Robbie Musker,37.75332299,-3.210779891
Robbie Tollow,37.74203666,-3.069149439
Robbin Bownes,37.82422756,-3.146855849
Robbin McGaw,37.91520735,-2.72721171
Robby Barrett,37.96550178,-3.178261621
Robby McAughtrie,38.07519592,-3.72582579
Robby Tilzey,37.82143126,-2.840539726
Robena Timmens,38.06922407,-3.608369683
Robenia Binnell,37.99016773,-3.92434065
Robert Beaman,38.14948226,-2.954795181
Robert Crean,37.70255747,-3.016400329
Robert Danser,38.11475569,-2.682723268
Roberta Kelling,38.01114201,-2.73417695
Roberta Libby,38.03845956,-3.669833275
Roberta Toquet,37.94350353,-3.911453
Roberto Oughtright,37.9581522,-3.654575155
Robin Scone,37.89218675,-3.910685344
Robinet McCloy,38.08870389,-3.868777882
Robinet Rabbitts,37.82118573,-3.424875204
Robinet Yegorovnin,37.8509488,-3.258487595
Robinett Knott,38.00303063,-3.093713591
Robinett Menere,37.93935077,-3.714923587
Robinette Carous,38.00100223,-3.165219412
Robinette Kernaghan,38.03657427,-2.863875645
Robinia Webling,38.05564971,-2.750148169
Robinia Zanicchelli,38.0888788,-3.749476708
Robinson Dryden,37.76057218,-3.583360773
Robyn Coners,37.94835352,-3.277290875
Robyn Jeandeau,38.03976028,-3.192353648
Roch Parlor,37.88612389,-3.421168237
Roch Renak,37.77422936,-3.077463335
Rochell Foucar,38.00894394,-2.895983582
Rochell Habershaw,37.91073156,-3.711188037
Rochell Hasney,37.77498309,-3.603885964
Rochell Meadows,37.72059906,-3.228903027
Rochella Wortt,37.70472272,-3.490267367
Rochester Saur,37.71750259,-3.830602841
Rock Lelievre,38.04846517,-3.07559511
Rockey Gowing,38.13358191,-3.115964738
Rockie Davidowich,38.11333323,-3.682662657
Rockie Glaserman,37.7537907,-2.87169091
Rockie Lidgard,37.94346747,-3.301759409
Rockwell Esson,38.11555806,-3.597074284
Rocky Fibbitts,37.8849612,-3.360135161
Rod Guwer,37.71534903,-3.892781205
Rod MacGaughie,38.14294263,-3.291827814
Roda Dwine,37.78363061,-3.198675006
Roda Holyard,37.94431184,-2.747715424
Roda Swindall,37.84843905,-2.950187198
Rodd Hugle,38.00145098,-3.428534866
Roddie Maylour,37.8219439,-3.682241248
Roddie McCreary,37.82913903,-3.808974353
Roderic Quye,38.02822816,-2.837100464
Roderic Wickman,37.86110804,-2.844704812
Roderick Roseman,37.81208892,-2.973073715
Roderigo Jebb,38.0447504,-3.297091972
Rodge Ferrari,38.0919636,-2.766750136
Rodge Foran,37.89223255,-3.73874742
Rodger Riggulsford,38.04175635,-2.716530796
Rodi Chatters,37.88778151,-3.805048928
Rodie Donhardt,37.88474342,-3.602003491
Rodie Flasby,37.8712012,-3.429418784
Rodie Parnall,37.71229426,-2.929313325
Rodina Grabbam,37.71334658,-2.792909029
Rodina Liddicoat,37.75091144,-3.573292926
Rodina Limbert,37.94108956,-3.773823624
Rodney Witt,37.89952157,-3.773650609
Rodolphe Haskett,37.87246078,-3.032261137
Rodrick Kimmince,38.05545858,-3.08237216
Rodrick MacGill,38.07180755,-2.877236425
Rodrique Janowicz,37.88450293,-3.734132493
Rog Marchent,37.87893635,-3.904866648
Rogers Van der Brugge,37.70329085,-3.566847639
Rois Hayer,37.77340185,-3.902511297
Roland O' Brian,37.78560062,-3.17230822
Rolando Acres,37.72472626,-2.793516804
Rolando Sibthorpe,38.00033581,-3.3036085
Roley Mephan,37.8220948,-2.90580954
Rolf Dietz,37.95849202,-2.85950664
Rolfe Sandwick,37.98548081,-3.644156277
Rollie De Ruggiero,37.98342056,-3.476361421
Rollie Grinin,37.80439391,-3.917453562
Rollin Yesipov,37.87118332,-3.317735526
Rollins Broker,37.77001896,-2.767681453
Rollins Zywicki,37.85752384,-2.748790842
Rolph Alldred,37.75923197,-3.814801652
Roma Korba,38.10656708,-3.652476501
Roma Reoch,38.07772511,-3.003702336
Roma Vooght,38.07132569,-3.603599321
Romain Hankins,38.1220536,-3.179520664
Roman Prazor,38.0187656,-3.311606744
Romona Codi,37.82324646,-3.031474435
Romona Impleton,37.93879563,-3.054398304
Romona Pellamonuten,37.74323851,-3.842388782
Ronald Sherratt,38.00414479,-3.444751942
Ronalda Sheara,37.73572797,-3.185126316
Ronica Grube,38.12167565,-2.985651159
Ronni Cristofolini,38.1401772,-2.65191553
Ronni Matusov,37.86309374,-3.150819679
Ronnica Caig,37.97397971,-3.099556617
Ronnica Gomes,38.06926321,-3.437591862
Ronnica Treuge,37.9077827,-3.532315575
Ronnie Adnett,37.95942183,-2.911618628
Ronnie Eastcott,37.74942746,-3.045564092
Ronnie Scrafton,37.81613645,-3.729841914
Ronny Bingley,38.07854515,-2.652135645
Ronny Cottell,38.06115821,-2.810343546
Ronny Laville,37.71989994,-3.139275909
Roobbie Guisby,37.8336249,-3.463843258
Roobbie Jandl,37.99366678,-3.052232101
Roobbie Wrates,38.06334401,-2.785740186
Rooney Hamelyn,38.14633271,-3.849704227
Rooney Sholem,37.78769665,-3.045268037
Rooney Wilshire,38.1219749,-2.829559123
Roosevelt Binley,37.79647705,-3.051400089
Rora Ashpole,37.73279691,-2.717745279
Rori Archanbault,38.11863849,-2.842012002
Rori Phythien,37.83091087,-3.608513945
Rori Wethered,38.08665577,-3.774257982
Rorie Feacham,38.03750616,-2.753904584
Rorie Sweatman,37.77364975,-3.914039084
Rorie Tother,37.80027535,-3.550158968
Rorke Buddock,37.8441793,-2.71953173
Ros Hempel,37.75201124,-3.581419844
Ros Pastor,38.11343354,-2.689255923
Rosabel Fieldsend,37.90748298,-3.577895806
Rosabel Frandsen,37.82894104,-2.900114543
Rosabel Pervew,37.91561151,-3.244710927
Rosabella Comolli,38.06845578,-3.793238275
Rosabelle Gemeau,37.75777584,-3.590111066
Rosabelle Gorvin,37.73430708,-2.683462933
Rosabelle Smedmoor,38.09496552,-2.74499658
Rosabelle Stickley,37.72015811,-3.426257111
Rosalia Aberkirdo,38.0189271,-2.683195644
Rosalie Gamon,37.89061884,-3.395362778
Rosalind Madelin,37.97363448,-2.989884282
Rosalinde Nelle,37.87608631,-2.790377958
Rosalyn Remnant,37.76297138,-3.122330525
Rosalyn Saberton,37.91088714,-2.94996839
Rosamond Worral,37.86821562,-2.796589303
Rosamund Stemp,37.7296648,-2.69283115
Rosana Jessen,37.83438831,-3.035033336
Rosana Karby,37.99672744,-3.051409526
Rosanne Kestin,37.73838312,-3.930305177
Rosco A'field,38.0256947,-3.205674787
Roscoe Doogue,37.72208878,-3.434129442
Rose Diggell,38.12762407,-3.299888768
Rose MacAdam,38.11088914,-2.979037148
Roseann Umpleby,38.09112547,-2.739934886
Roseanne Humble,37.72677761,-3.199060112
Roseline Brimfield,38.07410794,-3.13036572
Rosella Zoppo,37.74213162,-3.714820024
Roselle Lapish,38.0196972,-3.045938428
Roselle Radloff,37.76588194,-3.927813939
Rosemaria Linggard,38.07627339,-3.404145517
Rosemonde Dyne,38.11997286,-2.980963319
Rosene Jaine,37.76177789,-2.801777655
Rosetta Croall,38.05239912,-3.686461524
Rosetta Twiggs,37.85491077,-3.926848892
Rosette Ingon,37.94400721,-3.711769127
Roshelle Ladley,38.11053844,-3.006545986
Rosie Bromehed,38.13696971,-3.825743557
Rosina Vicent,37.85432509,-2.963386541
Rosita Bellard,38.14975284,-3.555613159
Rosita Philipsen,38.01238554,-3.50763237
Roslyn Abrashkin,38.04246639,-3.530559247
Roslyn Ferran,37.94003523,-2.72952096
Rosmunda Pawlicki,37.76532568,-3.610202667
Rosmunda Shoemark,37.70220871,-3.281490565
Rosmunda Sperwell,38.02925481,-3.944531375
Rossie Vertigan,37.71315356,-2.786902355
Rosy Ashplant,37.83449041,-3.702294921
Rosy Gathercole,38.12805266,-3.664499704
Roth Abarough,37.81327213,-3.502937431
Row Humes,37.91983946,-2.930971782
Rowan Doe,37.82120075,-3.120281372
Rowe Bottjer,37.70240475,-3.289083621
Rowe Emloch,37.75472802,-3.490077197
Rowen Dakers,37.85575062,-3.267611052
Rowland Eglaise,38.01794619,-3.574114957
Rowney Throughton,37.87449456,-3.641842177
Roxanna Greenhouse,37.77570886,-3.177968421
Roxanna Russ,38.02963494,-3.351610279
Roxanne Abdie,37.9859484,-2.733691776
Roxanne Ault,37.96851275,-2.655496199
Roxanne Dedenham,38.10516833,-3.141383576
Roxie Harbisher,37.88196344,-3.640936757
Roxine Birchett,38.14563149,-3.606702291
Royall McCook,38.05207579,-2.73907867
Royall Sewill,37.89902705,-3.652701937
Roz Bravery,38.13233842,-3.488380555
Rozanne Forstall,38.01401114,-3.02261981
Roze Deas,37.93142148,-2.944638526
Roze Ramshaw,37.91247989,-3.850357935
Rozella Orum,38.00968283,-3.906697939
Rozelle Crummie,38.08374594,-3.0035865
Rozina Ramsby,37.86234616,-3.623465299
Ruben Doorey,37.72193409,-2.764838334
Rubetta Hurler,38.13047841,-3.216340536
Rubia MacAllan,37.73946615,-3.91173066
Rubie Hethron,37.75729235,-3.307269955
Rubie Kiwitz,37.9536571,-3.634924815
Rubina Fairclough,37.93103252,-3.818367464
Rubina Meachan,37.81140248,-3.553597928
Ruby Lowcock,37.92143099,-2.994175097
Ruby Prinett,38.13590151,-2.985653892
Ruddie Parvin,37.70396745,-3.82649888
Rudiger Stanistrete,37.92568937,-3.349993778
Rudolf Boreham,37.92713945,-2.703051281
Rudolf Chaffen,37.9986831,-3.008770059
Rudolfo Keat,37.9956506,-3.464058074
Rudolph Pointin,38.13697644,-3.677456221
Rudy Lynes,37.95035682,-3.181796013
Rudyard Baignard,37.97934646,-3.232658981
Rudyard O'Hengerty,37.94685783,-3.581579131
Rufe Milsap,37.77311091,-3.031606675
Rufus Andrzejczak,37.89843372,-3.269149799
Rufus Roseburgh,37.70868816,-3.302157133
Ruggiero Inston,37.72436976,-3.158479102
Ruperto Gleder,37.78752442,-3.827700574
Ruprecht Ferry,37.90693232,-3.580498965
Rurik Curnow,38.06568807,-3.640715028
Rurik Garthshore,38.0660904,-3.62726101
Rurik Groome,37.97291829,-3.239140954
Rurik Kenninghan,37.95658665,-2.751713817
Rurik Newhouse,37.86332479,-3.042495084
Russ Aulds,38.00204327,-3.749327368
Russ Venners,38.07111131,-2.67149816
Russell Yakolev,38.09632518,-2.880309967
Rustie Crottagh,38.05556877,-2.687663827
Rustie Di Napoli,38.11453965,-2.710179727
Rustin Brizland,37.80934808,-3.761329247
Rustin Ewell,37.75722105,-3.732563932
Rustin Thompstone,37.71715045,-2.904602792
Ruth Castiello,38.13634203,-3.211022057
Ruthann Hindes,37.92273976,-2.924584084
Ruthann Mackie,37.89474169,-3.158925187
Ruthanne Meah,37.87278468,-3.756707769
Ruthie Nouch,38.12437121,-3.296043161
Rutter Beckhurst,38.06658125,-3.619867226
Rutter Greson,37.71607837,-3.4139281
Rutter Terris,37.74564766,-3.382069565
Rutter Verry,38.13298693,-3.461130715
Ruttger Ardley,37.75162425,-3.36452933
Ruttger Brothers,38.11641979,-2.806764836
Ryan de Bullion,37.79926599,-2.775820437
Ryann Wingate,37.71138558,-3.60843878
Ryley Blizard,37.70808992,-2.917469673
Ryun Liversley,38.11452172,-2.789848255
Saba Conley,37.85960523,-3.232754312
Saba Faveryear,38.03350018,-3.173152651
Sabina Scandrite,37.89641247,-3.027093336
Sabine Fincke,37.93713467,-2.747067756
Sabine Sowrey,38.0318575,-3.889579519
Sada Brewett,37.7318392,-3.336543552
Sada Snodin,37.72289543,-3.788116288
Sadella Balcombe,37.79625146,-3.624171648
Sadella Hallwood,38.10460187,-3.218025428
Sadella Thew,37.77962557,-3.91908176
Sadie Bodesson,37.7840972,-2.979892013
Sadie Gawthrope,37.70140677,-2.740710593
Sadye Gaskell,38.08415992,-2.725644945
Saidee Dennerley,38.11465183,-2.727914606
Saidee Deschlein,37.90886461,-3.568683063
Saidee Jillis,38.07072864,-3.888330484
Saidee Longo,37.86120076,-3.771772495
Saidee McNeachtain,37.78388527,-3.767678771
Sal Calvey,38.07612339,-3.920567181
Sal Jadczak,38.12198558,-2.787975968
Sal Tolliday,37.71337998,-2.772060707
Sal Wildman,37.7378414,-2.834318342
Salaidh Haggard,38.08294241,-2.705742738
Saleem Blazevic,37.97597014,-3.413323326
Saleem Fernan,37.97187092,-3.743796922
Saleem Leeburne,37.85172922,-3.840328775
Salem Mountfort,38.10504254,-3.435126239
Salim Illing,37.77265383,-3.77990405
Sallee Colwill,37.76628042,-3.814669746
Sallee Managh,38.05108476,-3.71430907
Sallee Urion,37.97633738,-2.961861157
Salli Kigelman,37.95020824,-3.946634845
Sally MacGorrie,37.76873033,-3.846666335
Sallyann Duffree,37.96932612,-3.214360573
Sallyann Eddis,37.7979807,-2.780079391
Sallyann Hellier,37.96649189,-2.940403271
Salmon Trewhela,37.81395097,-3.778972733
Saloma McNevin,37.91095282,-3.161247928
Salomi Borg,37.94032444,-3.473175495
Salomi Selly,37.82841089,-3.076394948
Salomo Mills,37.93671384,-2.752599501
Salvador Dallander,37.71220685,-3.506940007
Salvador Oxbrough,37.94206972,-3.361397484
Salvidor Jeandet,38.13788085,-2.735284373
Sam O'Fihily,37.99015788,-3.0474961
Samantha McVee,37.90849088,-3.678128135
Samara Palethorpe,37.99161343,-2.846998925
Samaria Hollidge,37.84785873,-3.396404434
Sammie Heiss,37.92996954,-3.825005492
Sammie Pedycan,37.71737983,-3.344163267
Sammy Chessum,37.99709428,-3.201471581
Sammy Clague,38.11714877,-3.619127784
Sammy Rutter,37.73243468,-3.034159493
Sampson Mathieu,38.129687,-3.209682358
Sampson Spellman,37.9795827,-3.471949783
Samson Davydychev,37.98320695,-3.554228558
Samuele O'Devey,38.0701363,-3.59757067
Sancho Segrott,37.88766625,-3.670348203
Sande Hendricks,38.12273182,-3.369245342
Sande Insull,38.01205742,-3.945564845
Sande Rainbow,37.83291926,-3.337760476
Sande Recke,37.80198594,-3.034992689
Sander Beart,38.04427147,-3.708981773
Sander Swetmore,37.99907282,-3.004800428
Sanders Smorthit,37.70218308,-3.649059648
Sanderson Santry,37.72442904,-3.335646141
Sandi Aarons,37.97948946,-2.65006759
Sandi Waddilow,37.86512099,-3.886734439
Sandie Redmond,37.74370057,-3.144289093
Sandro Cahey,37.81317447,-3.402643894
Sandro Kaser,38.09130734,-3.167690356
Sandy Balaison,37.95870847,-3.161063083
Sandy Clemmensen,38.08324451,-3.321363262
Sandy Fortnon,37.98376131,-3.276316179
Sandy Momford,37.71890143,-2.828850069
Sandy Tipper,37.96238536,-3.489046635
Sanford Crackett,37.7581385,-3.919344957
Sanford Darke,38.02763996,-3.648798494
Sanford Master,38.148933,-3.625783301
Sanson Bentley,37.86651127,-3.65797811
Sanson Cluley,37.86981525,-2.695380273
Sanson Egleton,37.70491783,-3.588689294
Sanson Hobbert,37.84825013,-3.496985881
Sanson Matyushkin,37.80649806,-2.902741271
Sansone Heis,38.11632691,-3.197276671
Sapphire Riepl,37.99885168,-3.036948936
Saraann Littlepage,38.0648717,-3.489265531
Sarah Jaszczak,37.82154892,-3.020089886
Sarajane Gommey,37.865113,-3.244681331
Saree MacSkeaghan,37.9796328,-3.753755416
Saree Mooring,38.01718048,-3.349967653
Sarene Dresser,37.78510242,-3.279999482
Sarene Gaukroger,37.8629888,-2.799013136
Sarene Kerner,37.93393455,-3.311130444
Sarette Godsafe,37.99286921,-3.402368246
Sarette Letford,38.02417658,-3.661936154
Sargent Worthington,38.07118819,-3.863660712
Sarita Goligly,38.05117766,-3.517349249
Sascha Chrisp,38.09864199,-3.702874184
Sascha Knights,37.75166248,-3.93289427
Sascha Norwell,37.86651392,-3.216453199
Sascha Worman,38.12507497,-3.740369766
Sashenka Erlam,37.74460992,-3.504893544
Sashenka Kiln,38.03997013,-2.719361997
Sashenka Marle,37.75070381,-3.006761659
Sashenka Snedker,37.95513779,-2.821787537
Saudra Canny,37.79514234,-3.751999612
Saudra Caselli,37.70832633,-3.293846763
Saunder Ballinger,38.03797381,-3.676233265
Saunder Skeels,37.92090713,-3.201685497
Saunders Farryn,37.803686,-3.581443288
Saunderson Frostick,37.96848288,-3.855704719
Saunderson Makiver,38.01829678,-2.846194988
Saunderson Musselwhite,38.08110504,-3.213522395
Sauveur Palffrey,37.86875662,-3.180388799
Savina Hedgecock,38.09365129,-3.286424756
Savina Whanstall,37.94457927,-3.621104573
Sawyer Aylott,37.86414525,-2.882261398
Sax Sterricker,37.94477513,-3.656185272
Saxon Daughtry,37.87212704,-3.805209217
Saxon Gauch,37.7894634,-3.607689119
Sayre Agerskow,37.80503354,-3.262653784
